facility_id,property_id,value
highlevel-PB-0212,excludes-stop,door-north-causewaye
highlevel-PB-0212,excludes-stop,door-north-crnashua
highlevel-PB-0212,excludes-stop,door-north-crcauseway
highlevel-PB-0212,excludes-stop,North Station
highlevel-PB-0212,excludes-stop,North Station-01
highlevel-PB-0212,excludes-stop,North Station-02
highlevel-PB-0212,excludes-stop,North Station-03
highlevel-PB-0212,excludes-stop,North Station-04
highlevel-PB-0212,excludes-stop,North Station-05
highlevel-PB-0212,excludes-stop,North Station-06
highlevel-PB-0212,excludes-stop,North Station-07
highlevel-PB-0212,excludes-stop,North Station-09
highlevel-PB-0212,excludes-stop,North Station-10
highlevel-PB-0212,excludes-stop,113
highlevel-PB-0212,excludes-stop,114
highlevel-PB-0212,excludes-stop,70026
highlevel-PB-0212,excludes-stop,70027
highlevel-PB-0212,excludes-stop,70205
highlevel-PB-0212,excludes-stop,70206
highlevel-PB-0212,excludes-stop,door-north-causeways
highlevel-PB-0212,excludes-stop,door-north-valenti
highlevel-PB-0212,excludes-stop,door-north-causewaye
highlevel-PB-0212,excludes-stop,door-north-crnashua
highlevel-PB-0212,excludes-stop,door-north-crcauseway
highlevel-PB-0212,excludes-stop,North Station
highlevel-PB-0212,excludes-stop,North Station-01
highlevel-PB-0212,excludes-stop,North Station-02
highlevel-PB-0212,excludes-stop,North Station-03
highlevel-PB-0212,excludes-stop,North Station-04
highlevel-PB-0212,excludes-stop,North Station-05
highlevel-PB-0212,excludes-stop,North Station-06
highlevel-PB-0212,excludes-stop,North Station-07
highlevel-PB-0212,excludes-stop,North Station-08
highlevel-PB-0212,excludes-stop,North Station-10
highlevel-PB-0212,excludes-stop,113
highlevel-PB-0212,excludes-stop,114
highlevel-PB-0212,excludes-stop,70026
highlevel-PB-0212,excludes-stop,70027
highlevel-PB-0212,excludes-stop,70205
highlevel-PB-0212,excludes-stop,70206
highlevel-PB-0212,excludes-stop,door-north-causeways
highlevel-PB-0212,excludes-stop,door-north-valenti
highlevel-PB-0212,excludes-stop,door-north-causewaye
highlevel-PB-0212,excludes-stop,door-north-crnashua
highlevel-PB-0212,excludes-stop,door-north-crcauseway
highlevel-PB-0212,excludes-stop,North Station
highlevel-PB-0212,excludes-stop,North Station-01
highlevel-PB-0212,excludes-stop,North Station-02
highlevel-PB-0212,excludes-stop,North Station-03
highlevel-PB-0212,excludes-stop,North Station-04
highlevel-PB-0212,excludes-stop,North Station-05
highlevel-PB-0212,excludes-stop,North Station-06
highlevel-PB-0212,excludes-stop,North Station-07
highlevel-PB-0212,excludes-stop,North Station-08
highlevel-PB-0212,excludes-stop,North Station-09
highlevel-PB-0212,excludes-stop,113
highlevel-PB-0212,excludes-stop,114
highlevel-PB-0212,excludes-stop,70026
highlevel-PB-0212,excludes-stop,70027
highlevel-PB-0212,excludes-stop,70205
highlevel-PB-0212,excludes-stop,70206
highlevel-PB-0212,excludes-stop,32000
highlevel-PB-0212,excludes-stop,32001
highlevel-PB-0212,excludes-stop,32002
highlevel-PB-0212,excludes-stop,32003
highlevel-PB-0212,excludes-stop,32004
highlevel-PB-0212,excludes-stop,32005
highlevel-PB-0212,excludes-stop,70101
highlevel-PB-0212,excludes-stop,70102
highlevel-PB-0212,excludes-stop,17861
highlevel-PB-0212,excludes-stop,17862
highlevel-PB-0212,excludes-stop,17863
highlevel-PB-0212,excludes-stop,70010
highlevel-PB-0212,excludes-stop,70011
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-13
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-PB-0212,excludes-stop,South Station
highlevel-PB-0212,excludes-stop,South Station-01
highlevel-PB-0212,excludes-stop,South Station-02
highlevel-PB-0212,excludes-stop,South Station-03
highlevel-PB-0212,excludes-stop,South Station-04
highlevel-PB-0212,excludes-stop,South Station-05
highlevel-PB-0212,excludes-stop,South Station-06
highlevel-PB-0212,excludes-stop,South Station-07
highlevel-PB-0212,excludes-stop,South Station-08
highlevel-PB-0212,excludes-stop,South Station-09
highlevel-PB-0212,excludes-stop,South Station-10
highlevel-PB-0212,excludes-stop,South Station-11
highlevel-PB-0212,excludes-stop,South Station-12
highlevel-PB-0212,excludes-stop,70079
highlevel-PB-0212,excludes-stop,70080
highlevel-PB-0212,excludes-stop,74611
highlevel-PB-0212,excludes-stop,74617
highlevel-NEC-1659,note,Full high level platform is available to provide level boarding to every car in a train set
highlevel-NEC-1659,excludes-stop,Back Bay-01
highlevel-NEC-1659,excludes-stop,Back Bay-02
highlevel-NEC-1659,excludes-stop,Back Bay-03
highlevel-NEC-1659,excludes-stop,Back Bay-05
highlevel-NEC-1659,excludes-stop,Back Bay-07
highlevel-NEC-1659,excludes-stop,176
highlevel-NEC-1659,excludes-stop,23391
highlevel-NEC-1659,excludes-stop,70014
highlevel-NEC-1659,excludes-stop,70015
highlevel-NEC-1659,excludes-stop,11384
highlevel-NEC-1659,excludes-stop,Back Bay
highlevel-NEC-1659,excludes-stop,Back Bay-02
highlevel-NEC-1659,excludes-stop,Back Bay-03
highlevel-NEC-1659,excludes-stop,Back Bay-05
highlevel-NEC-1659,excludes-stop,Back Bay-07
highlevel-NEC-1659,excludes-stop,176
highlevel-NEC-1659,excludes-stop,23391
highlevel-NEC-1659,excludes-stop,70014
highlevel-NEC-1659,excludes-stop,70015
highlevel-NEC-1659,excludes-stop,11384
highlevel-NEC-1659,excludes-stop,Back Bay
highlevel-NEC-1659,excludes-stop,Back Bay-01
highlevel-NEC-1659,excludes-stop,Back Bay-03
highlevel-NEC-1659,excludes-stop,Back Bay-05
highlevel-NEC-1659,excludes-stop,Back Bay-07
highlevel-NEC-1659,excludes-stop,176
highlevel-NEC-1659,excludes-stop,23391
highlevel-NEC-1659,excludes-stop,70014
highlevel-NEC-1659,excludes-stop,70015
highlevel-NEC-1659,excludes-stop,11384
highlevel-NEC-1659,excludes-stop,Back Bay
highlevel-NEC-1659,excludes-stop,Back Bay-01
highlevel-NEC-1659,excludes-stop,Back Bay-02
highlevel-NEC-1659,excludes-stop,Back Bay-05
highlevel-NEC-1659,excludes-stop,Back Bay-07
highlevel-NEC-1659,excludes-stop,176
highlevel-NEC-1659,excludes-stop,23391
highlevel-NEC-1659,excludes-stop,70014
highlevel-NEC-1659,excludes-stop,70015
highlevel-NEC-1659,excludes-stop,11384
highlevel-NEC-1659,excludes-stop,door-brntn-busway
highlevel-NEC-1659,excludes-stop,door-brntn-faregates
highlevel-NEC-1659,excludes-stop,38671
highlevel-NEC-1659,excludes-stop,70105
highlevel-NEC-1659,excludes-stop,10642
highlevel-NEC-1659,excludes-stop,70001
highlevel-NEC-1659,excludes-stop,875
highlevel-NEC-1659,excludes-stop,door-jfk-columbia
highlevel-NEC-1659,excludes-stop,door-jfk-busway
highlevel-NEC-1659,excludes-stop,door-jfk-oldcolony
highlevel-NEC-1659,excludes-stop,door-jfk-sydneys
highlevel-NEC-1659,excludes-stop,door-jfk-sydneyn
highlevel-NEC-1659,excludes-stop,121
highlevel-NEC-1659,excludes-stop,70085
highlevel-NEC-1659,excludes-stop,70086
highlevel-NEC-1659,excludes-stop,70095
highlevel-NEC-1659,excludes-stop,70096
highlevel-NEC-1659,excludes-stop,5072
highlevel-NEC-1659,excludes-stop,5327
highlevel-NEC-1659,excludes-stop,53270
highlevel-NEC-1659,excludes-stop,70034
highlevel-NEC-1659,excludes-stop,70035
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-10
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,door-north-causeways
